LFART_Types,LFART_TaO_Delivery_Types_for_3PL_Deutsch,WERKS,LGORT,LFDAT,VBELN,POSNR,PSTYV,ERNAM_x,MATNR,ARKTX,MATKL,LGMNG,MEINS,VSTEL,Paletten,Cases,Outers,Packs,GesamtGrossWeight,VKORG,LFART,KUNNR,NAME1,ORT01,PSTLZ,Ship-To,Plnt,Pickkosten,Monat,Jahr,Monat_Jahr
Outbound,ZLF (Standardlieferung),DE19,A104,2024-04-29,3202836519,20,ZTA1,_DE_CPS_BTCH,10192201,"veo Arctic Click 20 5,80 BC",ZFG590013,0.04,TH,DE19,0,0,0,2,34.0,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.17864308698338102,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-02-06,3202723439,10,ZTN1,_DE_CPS_BTCH,10181137,Vuse GO 700 Pepmint Ice 20mg,ZFG439006,0.001,TH,DE19,0,0,0,1,0.033,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,2.0,2024.0,02.2024
Returns,ZLR (Rückgabe – BAT),DE11,A1R2,2024-07-10,3203017424,210,ZRE3,98999033,75114076,"RET 7,90 EU - 20 ST - R",ZFG160000,0.04,TH,DE11,0,0,0,0,,DE10,ZLR,50034446,Lekkerland SE,Höchstadt,91315,,DE11,0.0,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-04-14,3203315960,40,ZTA1,_DE_CPS_BTCH,10196089,Vuse Pods Strawbry Ice 20mg,ZFG439003,0.002,TH,DE19,0,0,0,1,0.027,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,4.0,2025.0,04.2025
Outbound,ZLF (Standardlieferung),DE19,A104,2024-02-06,3202723269,40,ZTA1,_DE_CPS_BTCH,10180364,Vuse PRO Caps Crisp Mint 18mg,ZFG439003,0.004,TH,DE19,0,0,0,2,0.052,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.17864308698338102,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE54,A101,2024-08-07,3203053016,140,ZTAN,98999033,10198466,"PM Blue Megabox 135g 34,95 NP",ZFG130000,5.67,KG,DE54,0,7,0,0,11.13,DE10,ZLF,50034809,Lekkerland SE,Braak,22145,,DE54,1.6441454252012722,8.0,2024.0,08.2024
Outbound,ZLF (Standardlieferung),DE54,A101,2024-01-30,3202711766,460,ZTAN,98999033,10190138,"Vogue Bleue 20 8,40 NP",ZFG100000,10.0,TH,DE54,0,2,0,0,14.0,DE10,ZLF,50035036,Carl Domsky GmbH & Co.KG,Leer,26789,,DE54,0.46975583577179203,1.0,2024.0,01.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-04-07,3203310906,20,ZTA1,_DE_CPS_BTCH,10215186,"veo Violet Click 20 6,50 PC",ZFG590013,0.02,TH,DE19,0,0,0,1,17.0,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,4.0,2025.0,04.2025
Outbound,ZNL (STO-Lieferung),DE30,A101,2024-10-30,3203132664,900009,NLN,85204737,10214392,FAIR AMEBL 330.00 1 BT GEW NPCHW3,ZFG130000,0.0,KG,DE30,0,0,0,0,0.0,DE10,ZNL,PC-00-DE56,DE Kuehne+Nagel Dui Logport,Duisburg,47229,,UNBEKANNT,0.0,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-07-31,3203049349,10,ZTA1,_DE_CPS_BTCH,10177881,"neo Rich Tobacco 20 6,00 NP",ZFG510000,0.6,TH,DE19,0,0,3,0,0.5820000000000001,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,2.0395505113905448,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-04-23,3202880660,10,ZTA1,_DE_CPS_BTCH,10180346,Vuse PRO Caps Grape Ice 18mg,ZFG439003,0.0,TH,DE19,0,0,0,0,0.0,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.0,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-07-03,3203011748,40,ZTA1,_DE_CPS_BTCH,10196086,Vuse Pods Apple Sour 20mg,ZFG439003,0.002,TH,DE19,0,0,0,1,0.027,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-03-20,3202771365,40,ZTA1,_DE_CPS_BTCH,10192166,"veo Violet Click 20 5,80 BC",ZFG590013,0.02,TH,DE19,0,0,0,1,17.0,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,3.0,2024.0,03.2024
Outbound,ZLF (Standardlieferung),DE11,A101,2024-01-11,3202690178,10,ZTAN,98999033,10181137,Vuse GO 700 Pepmint Ice 20mg,ZFG439006,0.02,TH,DE11,0,0,2,0,0.702,DE10,ZLF,50033960,Bernhard Hagemann GmbH & Co,Rheine,48431,,DE11,0.0,1.0,2024.0,01.2024
Outbound,ZLF (Standardlieferung),DE53,A101,2025-03-17,3203284632,170,ZTAN,98999033,10217176,"PM Auth Red Giga 26 10,00 TC",ZFG100000,4.16,TH,DE53,0,1,0,0,5.246,DE10,ZLF,50033751,Tabacon Tabakwaren,Berlin,12099,,DE53,0.23487791788589601,3.0,2025.0,03.2025
Outbound,ZLF (Standardlieferung),DE56,A101,2024-10-18,3203132642,110,ZTAN,98999033,10203476,"PM Auth Red Super 32 12,00 NP",ZFG100000,10.24,TH,DE56,0,2,0,0,12.298,DE10,ZLF,50034030,Wagro Tabakw.Ph.Wagner Nf.,Duisburg,47269,,DE56,0.46975583577179203,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-04-18,3202823297,10,ZTA1,_DE_CPS_BTCH,10180346,Vuse PRO Caps Grape Ice 18mg,ZFG439003,0.0,TH,DE19,0,0,0,0,0.0,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.0,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE54,A101,2024-11-05,3203154860,50,ZTAN,98999033,10203433,"LS Auth Red XXL 21 9,00 NP",ZFG100000,5.25,TH,DE54,0,1,0,0,6.216,DE10,ZLF,50033822,Tabak Team Vertriebs GmbH & Co. KG,Stockelsdorf,23617,,DE54,0.23487791788589601,11.0,2024.0,11.2024
Outbound,ZLF (Standardlieferung),DE11,A103,2024-09-09,3203091827,100,ZTNN,98999033,10196080,Vuse Pods Dark Cherry 20mg,ZFG439003,0.006,TH,DE11,0,0,0,3,0.081,DE10,ZLF,50045203,Globus SB Warenhaus,Gensingen,55457,,DE11,0.0,9.0,2024.0,09.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-01-26,3202708490,330,ZTAN,98999033,10192489,"LS Auth Red Giga 25 10,00 NP",ZFG100000,20.0,TH,DE30,0,5,0,0,25.48,DE10,ZLF,50034284,Dietz GmbH,Leingarten,74211,50034284,DE59,1.17438958942948,1.0,2024.0,01.2024
Outbound,ZLF (Standardlieferung),DE11,A101,2024-12-16,3203200496,100,ZTAN,98999033,10200129,Vuse GO Reload Box Black,ZFG431000,0.012,TH,DE11,0,0,2,0,0.544,DE10,ZLF,50034554,Paul Stephan GmbH,Esslingen,73730,50034554,DE59,0.0,12.0,2024.0,12.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-09-09,3203086867,320,ZTAN,98999033,10203475,"PM Auth Red XXL 22 9,00 NP",ZFG100000,33.792,TH,DE30,0,8,0,0,44.264,DE10,ZLF,50033736,Max Luening GmbH + Co KG,Langenberg,33449,50033736,BIE,1.8790233430871681,9.0,2024.0,09.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-01-29,3202713548,50,ZTA1,_DE_CPS_BTCH,10171899,"LS Balanced Tob sticks 5,50",ZFG510000,0.02,TH,DE19,0,0,0,1,17.35,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,1.0,2024.0,01.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-06-07,3202969777,110,ZTAN,98999033,10196285,"FairPlay Hzw 40g 6,00 NP",ZFG130000,57.6,KG,DE56,0,8,0,0,68.2,DE10,ZLF,50034247,Lekkerland SE,Oberhausen,46147,,DE56,1.8790233430871681,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE19,A101,2024-06-25,3202995589,120,ZTAN,98999033,10200129,Vuse GO Reload Box Black,ZFG431000,0.002,TH,DE19,0,0,0,2,0.082,DE10,ZLF,56248870,Glücksglobus GmbH,Zeitz,06712,,DE19,0.17864308698338102,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-11-04,3203155844,10,ZTA1,_DE_CPS_BTCH,10196087,Vuse Pods Bluebry Ice 20mg,ZFG439003,0.002,TH,DE19,0,0,0,1,0.027,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,11.0,2024.0,11.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-07-29,3202988367,20,ZTAN,98999033,10199712,"LS Red GIGA 25 10,00",ZFG100000,4.0,TH,DE30,0,1,0,0,5.256,DE10,ZLF,50033910,Tabacon Tabakwaren,Ronneburg,07580,50033910,DE57,0.23487791788589601,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-09-27,3203115790,40,ZTA1,_DE_CPS_BTCH,10193156,Vuse GO 700 Strawbry Ice 20mg,ZFG439006,0.001,TH,DE19,0,0,0,1,0.033,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,9.0,2024.0,09.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-02-06,3202719357,340,ZTAN,98999033,10190164,"Vogue Lilas 20 8,40 NP",ZFG100000,5.0,TH,DE56,0,1,0,0,5.79,DE10,ZLF,50034242,Dein Kiosk GmbH,Köln,50827,,DE56,0.23487791788589601,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-10-14,3203134892,20,ZTA1,_DE_CPS_BTCH,10193067,Vuse GO 800 Grape Ice 20mg,ZFG439006,0.001,TH,DE19,0,0,0,1,0.04,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-03-13,3203286054,10,ZTN1,_DE_CPS_BTCH,10215176,"LS Balanced Tobacco 20 6,50 PC",ZFG510000,0.02,TH,DE19,0,0,0,1,17.351,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,3.0,2025.0,03.2025
Outbound,ZLF (Standardlieferung),DE11,A101,2024-03-18,3202763471,170,ZTAN,98999033,10180433,Vuse GO 700 Creamy Tob 20mg,ZFG439006,0.05,TH,DE11,0,0,5,0,1.755,DE10,ZLF,50035036,Carl Domsky GmbH & Co.KG,Leer,26789,,DE11,0.0,3.0,2024.0,03.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2025-02-10,3203249403,90,ZTAN,98999033,10217257,"Lord Extra Giga 23 10,00 TC",ZFG100000,4.6,TH,DE56,0,1,0,0,5.791,DE10,ZLF,50034967,Metro C&C Markt GmbH,Köln,50997,,DE56,0.23487791788589601,2.0,2025.0,02.2025
Outbound,ZLF (Standardlieferung),DE11,A103,2024-10-15,3203127263,300,ZTNN,98999033,10192862,Vuse GO 800 Mango Ice 20mg,ZFG439006,0.002,TH,DE11,0,0,0,2,0.08,DE10,ZLF,52393896,HIT-Getränkemarkt,Bad Dürkheim,67098,,DE11,0.0,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE54,A101,2024-04-23,3202804191,240,ZTAN,98999033,10196252,"LS Auth Red Giga 25 10,00 PP",ZFG100000,1.6,TH,DE54,0,0,8,0,2.208,DE10,ZLF,50033970,CITTI Märkte GmbH & Co. KG,Lübeck,23556,,DE54,5.438801363708119,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-05-14,3202905032,70,ZTAN,98999033,10196250,"LS OriginsUSA Red 30g 7,00 NP",ZFG130000,5.4,KG,DE56,0,1,0,0,6.728,DE10,ZLF,50034909,Tobacco Candy World,Hamm,59067,,DE56,0.23487791788589601,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-03-17,3203288104,10,ZTA1,_DE_CPS_BTCH,10212871,Vuse Pods Bry Waterm. 20mg,ZFG439003,0.004,TH,DE19,0,0,0,2,54.0,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.17864308698338102,3.0,2025.0,03.2025
Outbound,ZLF (Standardlieferung),DE19,A101,2024-06-17,3202980267,10,ZTAN,98999033,10200129,Vuse GO Reload Box Black,ZFG431000,0.002,TH,DE19,0,0,0,2,0.082,DE10,ZLF,54103462,Westfalen Tankstelle Marcel Kluge,Bad Rothenfelde,49214,,DE19,0.17864308698338102,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-05-02,3202831172,900002,ZTAN,85188471,10198469,"PM All Red Mega Box 135g 34,95 NP",ZFG130000,0.0,KG,DE30,0,0,0,0,0.0,DE10,ZLF,50034595,NETTO Marken-Discount AG&CO.KG,Thiendorf,01561,50034595,DE57,0.0,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE54,A101,2024-12-13,3203200322,50,ZTAN,98999033,10214536,"LS Red XXL 21 9,00 PC",ZFG100000,220.5,TH,DE54,1,0,0,0,322.476,DE10,ZLF,50034767,EDEKA Minden Hann. GmbH,Wiefelstede,26215,,DE54,3.9857537195827315,12.0,2024.0,12.2024
Outbound,ZLF (Standardlieferung),DE52,A101,2024-05-16,3202917119,90,ZTAN,98999033,10199982,"LS Auth Blue XXL 22 9,00 IF",ZFG100000,4.224,TH,DE52,0,1,0,0,5.284,DE10,ZLF,50034157,Ostermeier GmbH & Co. KG,Ottobrunn,85521,,DE52,0.23487791788589601,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE52,A101,2024-02-07,3202682116,430,ZTAN,98999033,10192233,"PM Auth Red XXL 23 9,00 NP",ZFG100000,4.416,TH,DE52,0,1,0,0,6.182,DE10,ZLF,52381017,Noris Tabak & Convenience GmbH &Co.,Nürnberg,90427,,DE52,0.23487791788589601,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE58,A101,2024-01-18,3202698641,60,ZTAN,98999033,10185699,"Samson Org Blend 30g 8,50",ZFG130000,5.4,KG,DE58,0,1,0,0,6.728,DE10,ZLF,50035002,Lekkerland SE,Bobenheim-Roxheim,67240,,DE58,0.23487791788589601,1.0,2024.0,01.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2025-01-08,3203138147,360,ZTAN,98999033,50066126,"PM Allr Red Xtra 200 1,80",ZFG133000,40.0,TH,DE30,0,4,0,0,16.24,DE10,ZLF,50033956,Edeka Foodservice Stiftung & Co. KG,Magdeburg,39126,50033956,DE57,0.9395116715435841,1.0,2025.0,01.2025
Outbound,ZLF (Standardlieferung),DE56,A101,2024-06-18,3202981324,100,ZTAN,98999033,10195023,"LS Change Green Giga 25 10,00 NP",ZFG100000,0.2,TH,DE56,0,0,1,0,0.246,DE10,ZLF,50034909,Tobacco Candy World,Hamm,59067,,DE56,0.6798501704635149,6.0,2024.0,06.2024
Inbound delivery,ZEL (Wareneingangslieferung),DE56,A101,2024-10-08,187378467,260,ZELN,_GL_CPS_BTCH,10210257,PALL ALLRE 263.00 1 BT GEW NPCHW3,ZFG130000,0.0,KG,DE56,0,0,0,0,0.0,nan,ZEL,nan,nan,nan,00nan,,DE56,0.0,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2025-02-05,3203246044,90,ZTAN,98999033,10218905,"PM All Red Maxibox 263g 64,95 TC",ZFG130000,42.08,KG,DE30,1,0,0,0,83.04,DE10,ZLF,50034754,Lekkerland SE,Wedemark,30900,50034754,DE55,3.9857537195827315,2.0,2025.0,02.2025
Outbound,ZLF (Standardlieferung),DE11,A101,2024-08-28,3203076587,30,ZTAN,98999033,10195065,Vuse PRO Caps Golden Tob 18mg,ZFG439003,0.02,TH,DE11,0,0,2,0,0.286,DE10,ZLF,50034785,Transgourmet DE GmbH & Co. OHG,Filderstadt,70794,50034785,DE59,0.0,8.0,2024.0,08.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-07-24,3203040399,30,ZTA1,_DE_CPS_BTCH,10191271,GLO HYPER PRO SKit QUARTZ ROSE,ZFG511000,0.001,TH,DE19,0,0,1,0,0.163,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.6798501704635149,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE54,A101,2025-04-24,3203320297,510,ZTAN,98999033,10223504,"HB Cl Blend Giga 22 10,00 NP",ZFG100000,4.4,TH,DE54,0,1,0,0,6.295,DE10,ZLF,50033887,Voss GmbH & Co,Westerland / Sylt,25980,,DE54,0.23487791788589601,4.0,2025.0,04.2025
Outbound,ZLF (Standardlieferung),DE19,A104,2024-06-27,3203005115,40,ZTA1,_DE_CPS_BTCH,10192149,"veo Scarlet Click 20 5,80 BC",ZFG590013,0.02,TH,DE19,0,0,0,1,17.0,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-08-13,3203060002,900002,ZTAN,85192818,10202150,"PM All Red Mega Box 135g 34,95 PC",ZFG130000,0.0,KG,DE30,0,0,0,0,0.0,DE10,ZLF,50033897,Penny-Markt GmbH,Neuhausen,73765,50033897,DE59,0.0,8.0,2024.0,08.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-12-05,3203175569,200,ZTAN,98999033,10204321,"Vogue Lilas 20 8,70 NP",ZFG100000,1.0,TH,DE30,0,0,5,0,1.1600000000000001,DE10,ZLF,50034033,Willbold GmbH,Illerkirchberg,89171,50034033,DE59,3.3992508523175746,12.0,2024.0,12.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-01-13,3203227103,50,ZTA1,_DE_CPS_BTCH,10199126,Vuse GO 1000 Bry Blend 20mg,ZFG439006,0.001,TH,DE19,0,0,0,1,0.041,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,1.0,2025.0,01.2025
Outbound,ZLF (Standardlieferung),DE19,A104,2025-01-20,3203233952,40,ZTA1,_DE_CPS_BTCH,10200137,Vuse GO Reload Box Aqua,ZFG431000,0.001,TH,DE19,0,0,0,1,0.041,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,1.0,2025.0,01.2025
Outbound,ZLF (Standardlieferung),DE58,A101,2024-02-07,3202721633,340,ZTAN,98999033,10190138,"Vogue Bleue 20 8,40 NP",ZFG100000,80.0,TH,DE58,0,16,0,0,112.0,DE10,ZLF,50035002,Lekkerland SE,Bobenheim-Roxheim,67240,,DE58,3.7580466861743362,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE11,A101,2024-03-06,3202752318,90,ZKLN,98999033,10180347,Vuse PRO Caps Wmelon Bry 18mg,ZFG439003,0.075,TH,DE11,0,0,15,0,3.5100000000000002,DE10,ZLF,53602342,BAT G-steuerfreie Gratisabgabe(GAB),Hamburg,20354,,DE11,0.0,3.0,2024.0,03.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-03-19,3202766974,30,ZTAN,98999033,10192463,"FairPlay Fi XXXL 33 9,90 NP",ZFG100000,26.4,TH,DE56,0,5,0,0,33.0,DE10,ZLF,50034039,tobaccoland Automatenges.mbH&Co.KG,Essen,45329,,DE56,1.17438958942948,3.0,2024.0,03.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-02-21,3202741614,40,ZTA1,_DE_CPS_BTCH,10193362,Vuse PRO Caps Crisp Mint 12mg,ZFG439003,0.004,TH,DE19,0,0,0,2,0.052,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.17864308698338102,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-05-23,3202956066,20,ZTA1,_DE_CPS_BTCH,10194180,Vuse GO 700 Bluebry Ice 0mg,ZFG439006,0.003,TH,DE19,0,0,0,3,0.099,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.2679646304750715,5.0,2024.0,05.2024
Outbound,ZNL (STO-Lieferung),DE30,A101,2024-04-19,3202690615,50,NLN,85024324,10198801,PALL READF 85.00 4 CC GEW NPQ124,ZFG130000,71.4,KG,DE30,1,0,0,0,120.05,DE10,ZNL,PC-00-DE54,DE Kuehne+Nagel Hamburg,Hamburg,21129,,UNBEKANNT,3.9857537195827315,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE19,A101,2024-06-24,3202992457,70,ZTAN,98999033,10196067,Vuse Pods Mango Ice 20mg,ZFG439003,0.006,TH,DE19,0,0,0,3,0.081,DE10,ZLF,50113614,Tabak-Center van Detten,Emden,26723,,DE19,0.2679646304750715,6.0,2024.0,06.2024
nan,nan,DE55,nan,2024-10-10,3203126112,20,ZKEN,_DE_CPS_BTCH,10196065,Vuse Pods Bry Waterm. 20mg,ZFG439003,0.01,TH,DE55,0,0,1,0,0.148,DE10,ZLKE,50068696,Claus Teichmann,Diepholz,49356,,DE55,0.0,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-05-09,3203340341,10,ZTN1,_DE_CPS_BTCH,10212450,"LS Balanced Tobacco 6,50 TC",ZFG510000,0.04,TH,DE19,0,0,0,2,34.702,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.17864308698338102,5.0,2025.0,05.2025
Outbound,ZLF (Standardlieferung),DE53,A101,2024-04-11,3202791741,30,ZTAN,98999033,10196289,"Schw. Kr. No1 30g 8,90 NP",ZFG130000,5.4,KG,DE53,0,1,0,0,6.728,DE10,ZLF,50033791,Hall Tabakwaren e.K.,Großbeeren,14979,,DE53,0.23487791788589601,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE11,A101,2024-11-13,3203124524,20,ZTAN,98999033,10196093,Vuse Pods Waterm. Ice 20mg,ZFG439003,0.18,TH,DE11,0,1,0,0,2.92,DE10,ZLF,50033830,Tabacon Tabakwaren GmbH & Co.KG,Nürnberg,90475,,DE11,0.0,11.0,2024.0,11.2024
Outbound,ZNL (STO-Lieferung),DE30,A101,2024-08-29,3203060103,160,NLN,85024324,10202156,PALL ALLRE 41.00 5 CC GEW PUGQ324,ZFG130000,43.05,KG,DE30,1,0,0,0,93.17,DE10,ZNL,PC-00-DE56,DE Kuehne+Nagel Dui Logport,Duisburg,47229,,UNBEKANNT,3.9857537195827315,8.0,2024.0,08.2024
Outbound,ZLF (Standardlieferung),DE53,A101,2025-03-24,3203291382,20,ZTAN,98999033,10217192,"Prince Rich Giga 23 10,00 TC",ZFG100000,0.92,TH,DE53,0,0,5,0,1.22,DE10,ZLF,50034401,tobaccoland Automatenges.mbH&Co.KG,Ludwigsfelde,14974,,DE53,3.3992508523175746,3.0,2025.0,03.2025
Outbound,ZLF (Standardlieferung),DE19,A104,2024-12-05,3203193260,10,ZTA1,_DE_CPS_BTCH,10211285,Vuse Pods Golden Tobacco 18mg,ZFG439003,0.012,TH,DE19,0,0,1,1,0.175,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.7691717139552054,12.0,2024.0,12.2024
Outbound,ZLF (Standardlieferung),DE55,A101,2024-01-25,3202707530,80,ZTAN,98999951,10190171,"LS Auth Red 20 8,40 NP",ZFG100000,5.0,TH,DE55,0,1,0,0,6.5,DE10,ZLF,50033932,AWB Tabakwaren-Großeinkauf GmbH,Hannover,30539,50033932,DE55,0.23487791788589601,1.0,2024.0,01.2024
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE53,A101,2024-05-29,187167478,20,ZELS,_GL_CPS_BTCH,10199413,PALL AUTBU 33/264 KRE SQ GEW NEWPOLY,ZFG100000,221.76,TH,DE53,1,0,0,0,297.78,nan,ZELS,nan,nan,nan,00nan,,DE53,0.0,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-06-11,3202976621,30,ZTA1,_DE_CPS_BTCH,10192451,Vuse GO 700 Bry Or Twist​ 20mg,ZFG439006,0.006,TH,DE19,0,0,0,6,0.198,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.535929260950143,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE52,A101,2025-01-10,3203223164,80,ZTAN,98999033,10217251,"Lord Blue 100 20 9,00 TC",ZFG100000,5.0,TH,DE52,0,1,0,0,7.44,DE10,ZLF,50034764,Tabacon Oberbayern,Garching,85748,,DE52,0.23487791788589601,1.0,2025.0,01.2025
Outbound,ZNL (STO-Lieferung),DE30,A101,2024-03-18,3202602149,30,NLN,85024324,50063261,PALL RED-- 200 0005 CB GEW-- XTRA SUP,ZFG133000,0.0,TH,DE30,0,0,0,0,0.0,DE10,ZNL,PC-00-DE56,DE Kuehne+Nagel Dui Logport,Duisburg,47229,,UNBEKANNT,0.0,3.0,2024.0,03.2024
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE30,A101,2025-04-01,187799367,900015,ZELS,_GL_CPS_BTCH,10217774,LUCK ORUSR 30.00 6 LM GEW PUG,ZFG130000,0.0,KG,DE30,0,0,0,0,0.0,nan,ZELS,nan,nan,nan,00nan,,UNBEKANNT,0.0,4.0,2025.0,04.2025
Outbound,ZLF (Standardlieferung),DE19,A104,2024-02-13,3202733240,50,ZTA1,_DE_CPS_BTCH,10193181,Vuse GO 700 Mango Ice 20mg,ZFG439006,0.002,TH,DE19,0,0,0,2,0.066,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.17864308698338102,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-07-29,3203044779,20,ZTA1,_DE_CPS_BTCH,10196089,Vuse Pods Strawbry Ice 20mg,ZFG439003,0.004,TH,DE19,0,0,0,2,0.054,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.17864308698338102,7.0,2024.0,07.2024
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE53,A101,2024-02-21,186980833,370,ZELS,_GL_CPS_BTCH,10195994,LUCK RED 56/168 KRE SQ GEW PP,ZFG100000,205.8,TH,DE53,1,0,0,0,253.82,nan,ZELS,nan,nan,nan,00nan,,DE53,0.0,2.0,2024.0,02.2024
nan,nan,DE58,nan,2024-07-26,3203043473,30,ZKFE,_DE_CPS_BTCH,10190627,"neo Violet 20 6,00 NP",ZFG510000,1.04,TH,DE58,0,0,5,3,51.97,DE10,ZLKE,56092060,BAT G - Barverkauf Agentur POOL,Hamburg,20354,,DE58,0.0,7.0,2024.0,07.2024
